Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0b32fd3bb603e257939ca157a5d6c733b0a81d6c3d0bfe3c43f97b2807b1a4ff,2014-06,Northumbria Police,Northumbria Police,-1.654562,55.582143,On or near SEAFIELD ROAD,E01027383,Northumberland 003D,Offender given a drugs possession warning
883138d619c4408d56ce76a56f0a2c9037bd5584a7a6784db3323ddf0f91450c,2014-06,Northumbria Police,Northumbria Police,-1.545726,54.951592,On or near HEWORTH WAY,E01008240,Gateshead 015B,Suspect charged
57f00ec398cc732413c5e02fbfcf8f860b11444453d2ca203c5534d97cf2d19f,2014-06,Northumbria Police,Northumbria Police,-1.559412,55.181895,On or near SECOND AVENUE,E01027539,Northumberland 010C,Suspect charged
3802f4550e7b07ae5084c86767bf7c379f9940e8a16819ad0804204b5fe588a6,2014-06,Northumbria Police,Northumbria Police,-1.507122,54.912621,On or near EDGECOTE,E01008859,Sunderland 009E,Suspect charged
a67fc36cb9d2b2f5a5c14fc85259dc327df4907918270ed4cb7503c81863a13b,2014-06,Northumbria Police,Northumbria Police,-1.359218,54.950825,On or near ASH GROVE,E01008687,South Tyneside 018E,Offender given a drugs possession warning
8aebf11f15bdc1e85e63d1789eae2fca8ca6d375d17c170883b0ecca88180b51,2014-06,Northumbria Police,Northumbria Police,-1.436204,54.989030,On or near LAYGATE,E01008666,South Tyneside 002C,Offender given a drugs possession warning
f8f98eb3eb23f8b20d8e520d152b2fe2623f076c63b0547a33117d677120f08b,2014-06,Northumbria Police,Northumbria Police,-1.614126,54.977988,On or near BARRAS BRIDGE,E01008397,Newcastle upon Tyne 024C,Offender given a caution
0f4b69b290a21d63685d597753d681758220031f7391f65d5b8f539c9315e669,2014-06,Northumbria Police,Northumbria Police,-1.570190,54.932864,On or near BALMLAW,E01008220,Gateshead 021B,Suspect charged
74dbe7f97bfd2b6a87f6e508a13be9e983df52261f3bc287151cfec296deba2f,2014-06,Northumbria Police,Northumbria Police,-1.385145,54.904139,On or near Nightclub,E01008836,Sunderland 016F,Suspect charged
f4c3ded6754f456b7676079e59431d8bf37b22fcc94ba0d105d963f413d070c5,2014-06,Northumbria Police,Northumbria Police,-1.500260,55.001863,On or near WINDSOR DRIVE,E01008508,North Tyneside 026A,Offender given a caution
d04b7882257c082cdf4768d2369d7f9971c7cb321858577dd941efbaaaae10e3,2014-06,Northumbria Police,Northumbria Police,-1.598126,55.184571,On or near NEW MOOR CLOSE,E01027525,Northumberland 012B,Offender given a caution
eac652fe2caaccb77dcdf55da2e7ddd4eab6d750a39e876e48c551cf052223e2,2014-06,Northumbria Police,Northumbria Police,-1.510270,54.998974,On or near MCNAMARA ROAD,E01008571,North Tyneside 028D,Offender given a drugs possession warning
8e2eb12b17677f46e4dbe4a0ee02f4b27d0883a0dc9a02e620aedb0eeeb04d0b,2014-06,Northumbria Police,Northumbria Police,-1.601188,54.954528,On or near HARTINGTON STREET,E01008163,Gateshead 028A,Investigation complete; no suspect identified
7307f5f1dd16d688c02c77fc37cdb3c5d33688b7b7b2f4cb43eef7f2e6284cf1,2014-06,Northumbria Police,Northumbria Police,-1.377551,54.903103,On or near LAURA STREET,E01008836,Sunderland 016F,Suspect charged
4065da53736974c44c8193729b625108c5dfc9cfc785163010e2b27c7556623c,2014-06,Northumbria Police,Northumbria Police,-1.381905,54.917126,On or near Shopping Area,E01008787,Sunderland 006B,Suspect charged
703e63a46450fdc274854ecd3ef83de3736c584ec397b0ba04213cbfc9099b13,2014-06,Northumbria Police,Northumbria Police,-1.609377,54.968276,On or near Nightclub,E01033543,Newcastle upon Tyne 024G,Suspect charged
36f4058dcf6789931a744e010b08267a922d1bdd9134d0383e60ff40ddfe4bb8,2014-06,Northumbria Police,Northumbria Police,-1.609377,54.968276,On or near Nightclub,E01033543,Newcastle upon Tyne 024G,Suspect charged
fcc952ed8d8e6cf55b56a36ceb3792bd24449f34301dabb8f3d43ef86f4bd66e,2014-06,Northumbria Police,Northumbria Police,-1.380861,54.904881,On or near Further/Higher Educational Building,E01008703,Sunderland 013B,Offender given a caution
9e3dcc32b84b065931db56a92aeaeb02c9682dca644307107bf897973994cf74,2014-06,Northumbria Police,Northumbria Police,-1.470174,54.844510,On or near HILLSIDE WAY,E01008754,Sunderland 034F,Offender given a caution
f1013ac949724c0f53828933d0bc4e2fcdee7f1de758f82c933c60ee2233c32c,2014-06,Northumbria Police,Northumbria Police,-1.574034,54.893904,On or near Pedestrian Subway,E01008175,Gateshead 026D,Suspect charged
ea08173f7506e99e8e55a3dc3b0c0e0d515610bcaee3f8d73ceadb92abf70c9a,2014-06,Northumbria Police,Northumbria Police,-1.507215,55.124427,On or near OXFORD STREET,E01027414,Northumberland 023A,Offender given a caution
e4a0d432f4466a9d2477f11d41425ad95f25e7c2ec8896c77b15716aef64b235,2014-06,Northumbria Police,Northumbria Police,-1.547862,54.965799,On or near MILLBANK ROAD,E01008427,Newcastle upon Tyne 030C,Suspect charged
078f8517392aa8d16d0edf97b378cde51691997ec9f8656929f6f96d1c9ff1f1,2014-06,Northumbria Police,Northumbria Police,-1.618661,54.969402,On or near THOMAS BEWICK SQUARE,E01033545,Newcastle upon Tyne 024H,Offender given a caution
de3a1452679681d0ad9265982d55833bc6300d16293493f13e88476620f6fb33,2014-06,Northumbria Police,Northumbria Police,-1.706431,55.414124,On or near Supermarket,E01027359,Northumberland 005B,Suspect charged
90db0b9a59868cae33252a91827e5274be9a02cab261dd5f41583744f75f2a09,2014-06,Northumbria Police,Northumbria Police,-1.381905,54.917126,On or near Shopping Area,E01008787,Sunderland 006B,Suspect charged
f585ad024ad0940ecfa21f30d06265bb4e6db16ee68c119e6d974e66b7627523,2014-06,Northumbria Police,Northumbria Police,-1.603407,55.005065,On or near MILL RISE,E01008424,Newcastle upon Tyne 005F,Suspect charged
a0f14ade0393e72c8365b462a6e08126990d6071416584fe87619f3ef5cda2cd,2014-06,Northumbria Police,Northumbria Police,-1.440257,54.971732,On or near LUCOCK STREET,E01008594,South Tyneside 011D,Suspect charged
e47f495a904c88339974725598dd6ec3a58f9a87d2fb5fd657f105c053cf6e32,2014-06,Northumbria Police,Northumbria Police,-1.441598,54.974164,On or near SOUTH DENE,E01008590,South Tyneside 011A,Suspect charged
df3cd212bbb2e0fb533497765849d0d1ee8cd2e7c443a8ece932d0595d7be68d,2014-06,Northumbria Police,Northumbria Police,-1.532469,54.989366,On or near Bus/Coach Station,E01008575,North Tyneside 030E,Offender given penalty notice
a826238de50371d44080493ac75e5f710f796663c8fd977e9dfc4bdbd361d0e2,2014-06,Northumbria Police,Northumbria Police,-1.600195,55.257059,On or near SCHOOL ROW,E01027475,Northumberland 008G,Investigation complete; no suspect identified
35fdecf814db46e88f409026597a6014b806f5ce1e2035c28688c324e3fe2756,2014-06,Northumbria Police,Northumbria Police,-1.647250,55.017043,On or near BROTHERLEE ROAD,E01008337,Newcastle upon Tyne 003B,Suspect charged
498ea2f978bba4e7ef699724cb7e484e652abc8037061439eab3a424fd5dfc78,2014-06,Northumbria Police,Northumbria Police,-1.464780,54.949637,On or near Sports/Recreation Area,E01008613,South Tyneside 021D,Offender given a caution
1a39f4e0ce9c95c3b6907ac7ba9899d3840a4fa5f03ae0f30e10fe7ace00a3ac,2014-06,Northumbria Police,Northumbria Police,-1.412673,54.867539,On or near MURRAYFIELD,E01008802,Sunderland 029D,Suspect charged
67b41d66ace310cb5463cf415766e8dd7c51a42f8d210bd79d7f7e3833163ef3,2014-06,Northumbria Police,Northumbria Police,-1.527717,54.992124,On or near Parking Area,E01008573,North Tyneside 029B,Suspect charged
bc8104873f22ce807123f0b2ff5c30b6b3fc756e331fefea866c380587ba4d4b,2014-06,Northumbria Police,Northumbria Police,-1.531015,55.115391,On or near HOLYSTONE CLOSE,E01027428,Northumberland 025D,Suspect charged
b45359ba1087fccb9b3d97e9b3856ec0a6ad5a46124e9db5c3a3c1bf95f25a5f,2014-06,Northumbria Police,Northumbria Police,-1.630380,54.972359,On or near TINDAL STREET,E01008398,Newcastle upon Tyne 022C,Suspect charged
7f001bda8a15e95b08504e521726ce5d9839386390faa02ceb37a096630b562b,2014-06,Northumbria Police,Northumbria Police,-1.612931,54.970714,On or near GROAT MARKET,E01033543,Newcastle upon Tyne 024G,Offender given a caution
c57af6b6792311a12419ad90885e5dcdbdbbd0ef47235af798eeb1734a8c4c7b,2014-06,Northumbria Police,Northumbria Police,-1.550008,54.986233,On or near BELSIZE PLACE,E01008435,Newcastle upon Tyne 020E,Suspect charged
7aa04ca7fab1dcc13c24ff42d87b48d4a2852743999b7f26d29019c6634bf462,2014-06,Northumbria Police,Northumbria Police,-1.689102,55.006679,On or near Pedestrian Subway,E01008457,Newcastle upon Tyne 004C,Suspect charged
04e074fb5cb9feb772a4055528a6f8a57a7906ef2fb7a81ce358db11a311dd8e,2014-06,Northumbria Police,Northumbria Police,-1.575168,54.984669,On or near SPENCER STREET,E01008361,Newcastle upon Tyne 018D,Suspect charged
1f1444caa7a107583e7816f0241b40dcc713d0539afa519ef5cbd1b88d151d2f,2014-06,Northumbria Police,Northumbria Police,-1.434781,54.976793,On or near RICHMOND ROAD,E01008591,South Tyneside 011B,Offender given a caution
802f53fbdd83248f67edd9b06b16269b0ee507e88cdac262d886aab6b49b67b3,2014-06,Northumbria Police,Northumbria Police,-1.533632,55.116857,On or near BEADNELL ROAD,E01027428,Northumberland 025D,Suspect charged
1d8fca7df4d5f65a8aabc0aba144582fc5f99533aeaa70c575412b133c1c25bd,2014-06,Northumbria Police,Northumbria Police,-1.440516,55.010428,On or near QUEEN STREET,E01008561,North Tyneside 016C,Formal action is not in the public interest
02e2634285a65276f70ed46962a276d4f53348d0e8a2763547caac6aa8ccc9ff,2014-06,Northumbria Police,Northumbria Police,-1.536013,54.991033,On or near Shopping Area,E01008536,North Tyneside 030C,Investigation complete; no suspect identified
8fd481e04e2a74f560242b0b4723dcc396e6baf5b8f7116a874832b47e6d5024,2014-06,Northumbria Police,Northumbria Police,-1.528476,55.071367,On or near DELAVAL AVENUE,E01027432,Northumberland 032A,Suspect charged
44bc95df6e7550c7955bd20bc912abcfefe8d9ca9a0a79503e5f4b9114214bfc,2014-06,Northumbria Police,Northumbria Police,-1.597038,54.968200,On or near MILL ROAD,E01008166,Gateshead 027C,Offender given a caution
e43d3a7de54d9e18ba9f34039f2f2279ce17520c9e515ad1c07004502a339751,2014-06,Northumbria Police,Northumbria Police,-1.597038,54.968200,On or near MILL ROAD,E01008166,Gateshead 027C,Offender given a caution
d2bde3aeefc33b8d31e834cf4083e84f70f4bc7ccb5c89611eb2611b29808e49,2014-06,Northumbria Police,Northumbria Police,-1.535245,54.904545,On or near FELLSIDE COURT,E01008874,Sunderland 010B,Suspect charged
1dcac899611194c21dbf378351d88284f16d9f251aa16dd22adc07e15104be06,2014-06,Northumbria Police,Northumbria Police,-1.596136,54.969419,On or near Parking Area,E01008166,Gateshead 027C,Offender given a caution
c4fd530d51bdd2b2d0974a377eb0aa8f8eda466e65bfbf2b85de3d221d069b8b,2014-06,Northumbria Police,Northumbria Police,-1.630803,54.984168,On or near HUNTER'S PLACE,E01033556,Newcastle upon Tyne 022H,Unable to prosecute suspect
f34fda799b4ce85ae12b119038d8a650f07fdde93935c9e85c866c4c7ce1ef1e,2014-06,Northumbria Police,Northumbria Police,-1.378607,54.898346,On or near MOWBRAY ROAD,E01008735,Sunderland 016B,Suspect charged
f93e46899c42142b18a9f682c6a1da141bcc0dfa659288127c92c8b65b4f3617,2014-06,Northumbria Police,Northumbria Police,-1.424594,55.017318,On or near Supermarket,E01008560,North Tyneside 016B,Suspect charged
323d978df26f3e4e6658e574e8e238cc2bf08838ee9cd88a5ff442622b0be5d8,2014-06,Northumbria Police,Northumbria Police,-1.387978,54.903462,On or near ALBION PLACE,E01008831,Sunderland 013D,Offender given a caution
1692e28a481d9aee68ad8d9b1f345a598b59dfe20184d8f6156f5754e53d2f21,2014-06,Northumbria Police,Northumbria Police,-1.621161,54.969293,On or near WATERLOO STREET,E01033554,Newcastle upon Tyne 024I,Offender given a caution
a0f8da8ac343739bf94dd83e587160cb1e28a6337ec09240ae5bcab9a3c3037b,2014-06,Northumbria Police,Northumbria Police,-1.458105,55.000137,On or near Pedestrian Subway,E01008545,North Tyneside 027E,Offender given a caution
03f34b8d54773a2f1dc49141ee6e2d903395047b93ff12a5e388adc77221e45b,2014-06,Northumbria Police,Northumbria Police,-1.377925,54.915273,On or near DIXON'S SQUARE,E01008791,Sunderland 006F,Suspect charged
c128d97d03f3ec3aa7ce24ee1e5e70d66e1d200dad448eb03cf3df9cc3fc8a02,2014-06,Northumbria Police,Northumbria Police,-1.423499,54.803283,On or near SALTER'S LANE,E01008746,Sunderland 036D,Suspect charged
791011d92ba0564ee9bdf828775bd5c067dbf01221ef867cede0f80c67e30107,2014-06,Northumbria Police,Northumbria Police,-1.614002,54.976262,On or near Shopping Area,E01008397,Newcastle upon Tyne 024C,Suspect charged
ad208f69eb640a7e2b3981ffa4a1ae2acd62080237afe20349fb30738dce6d20,2014-06,Northumbria Police,Northumbria Police,-1.560946,55.173741,On or near Supermarket,E01027532,Northumberland 014A,Suspect charged
9b30c35df2a6dc06da7a806560c53bb3c61931a752c8eef57d689768e62e0d79,2014-06,Northumbria Police,Northumbria Police,-1.585410,55.132635,On or near ALFRED AVENUE,E01027515,Northumberland 020A,Offender given a caution
58d142610b071ba24bff971a7f7fc355c7f4ccae42b2f178769576f18fc471b8,2014-06,Northumbria Police,Northumbria Police,-1.431829,54.918098,On or near Supermarket,E01008693,Sunderland 008A,Suspect charged
742a922df6509938d2a625c8024a2c47b8976445892da2856875a8fafda2ed99,2014-06,Northumbria Police,Northumbria Police,-1.431829,54.918098,On or near Supermarket,E01008693,Sunderland 008A,Suspect charged
bebcbb38f7ee40b5e7fbf8d3a1096156e3e54c1701220b502b947da0261448c6,2014-06,Northumbria Police,Northumbria Police,-1.655752,54.970249,On or near Supermarket,E01008332,Newcastle upon Tyne 029B,Offender given a caution
a28f53e3e1860a47f4a43103c40a8984f3eb503c614f5eba18a64c9111481e2f,2014-06,Northumbria Police,Northumbria Police,-1.386034,54.904180,On or near VINE PLACE,E01008703,Sunderland 013B,Suspect charged
792e8c13e1650bd11b4bbb1c62ab5eba49fc615fc563364e693343494adf1f6e,2014-06,Northumbria Police,Northumbria Police,-1.673395,54.957798,On or near Parking Area,E01008262,Gateshead 009A,Suspect charged
b6aad1981aa4c7f40c4871a1f4be8647cb80da02bdb6982f771b961448428dba,2014-06,Northumbria Police,Northumbria Police,-1.568231,55.035597,On or near Shopping Area,E01008479,North Tyneside 008D,Suspect charged
37e663498bf8cd32514fe46dfb9bff10652b6e7dc815d4fd5d12efa7586f0319,2014-06,Northumbria Police,Northumbria Police,-1.518628,54.894820,On or near FOUNTAINS CLOSE,E01008852,Sunderland 019E,Suspect charged
eac033efce502fa39f24a5bbcab7f32fa06c267da57305f77750c37d13dd5a3b,2014-06,Northumbria Police,Northumbria Police,-1.410632,54.972230,On or near SUNDERLAND ROAD,E01008634,South Tyneside 008B,Offender given a drugs possession warning
e4c2842b314bd8317d7c78bc6d3dabbe554488fae9761d8ec705223ca683c76c,2014-06,Northumbria Police,Northumbria Police,-1.509079,55.036298,On or near FORD CRESCENT,E01008567,North Tyneside 007D,Suspect charged
6298fba6af4dc483bcfefcb2aa152ef9715100869625f4d2af357a191047a641,2014-06,Northumbria Police,Northumbria Police,-1.614472,54.971249,On or near BIGG MARKET,E01033543,Newcastle upon Tyne 024G,Suspect charged
1ed288a6fa0b4664d34e98ca2365095255b9fd5a8b76888f5816ad19f079f295,2014-06,Northumbria Police,Northumbria Police,-1.619903,55.013187,On or near Supermarket,E01008358,Newcastle upon Tyne 002E,Suspect charged
94a63b921636836f39e08f2c6deea972c273f78c4a08312abddf209e322db150,2014-06,Northumbria Police,Northumbria Police,-1.435421,54.999145,On or near SALEM STREET,E01008667,South Tyneside 002D,Suspect charged
c08fce6fc38d181354b008d788184d278978bbf983b3518931843847fc6569f3,2014-06,Northumbria Police,Northumbria Police,-1.634406,55.008963,On or near TURNER CRESCENT,E01008353,Newcastle upon Tyne 006A,Offender given a caution
1b10fef2b73a540d893aee093722967e1ed93b560f022f1f4ed127d1c9618625,2014-06,Northumbria Police,Northumbria Police,-1.430529,54.985804,On or near STANHOPE PARADE,E01008678,South Tyneside 003E,Suspect charged
73c19cb1b587e309a1433b19d28363f1c5352f99e5ae1eb18d88b23f016aeb4d,2014-06,Northumbria Police,Northumbria Police,-1.510696,55.128314,On or near REGENT STREET,E01027415,Northumberland 023B,Suspect charged
dc331a329414908547af6f9f975ef6b8b0392be9586e2af3a3388ec62ca8b82e,2014-06,Northumbria Police,Northumbria Police,-1.610407,54.973195,On or near Police Station,E01033543,Newcastle upon Tyne 024G,Offender given a caution
e706e0e5e77d27ad04e654fd58098d43459d4cddc3e0266a25aa38c578ee8916,2014-06,Northumbria Police,Northumbria Police,-1.598534,54.959138,On or near Pedestrian Subway,E01008166,Gateshead 027C,Suspect charged
3005569369e875bac14d2c678a4db15f8a4a272a8a11800b930a54710d4f77c4,2014-06,Northumbria Police,Northumbria Police,-1.494830,54.866506,On or near JEDBURGH ROAD,E01008793,Sunderland 030A,Investigation complete; no suspect identified
41a1fd976ffe821330da22ce5b35843e0321d466cf46a3a55a18d9b5566c8b30,2014-06,Northumbria Police,Northumbria Police,-1.508675,55.126886,On or near HAVELOCK STREET,E01027415,Northumberland 023B,Suspect charged
739f42e01fce09c3c540ab95cc8c46ec6981218cb82c89e6be06c3fdfb958027,2014-06,Northumbria Police,Northumbria Police,-1.444899,54.969318,On or near REDBERRY WAY,E01008593,South Tyneside 016A,Offender given a caution
a39c543f29d461bd0de952bc19cb3823caf9092dc3e8e830e672b851ce23d3f1,2014-06,Northumbria Police,Northumbria Police,-1.592723,55.084377,On or near Police Station,E01027409,Northumberland 029B,Suspect charged
5da04e3f474e824d0754c32c89195827213eb093f667f29c5d80f4389f53b38d,2014-06,Northumbria Police,Northumbria Police,-1.377925,54.915273,On or near DIXON'S SQUARE,E01008791,Sunderland 006F,Unable to prosecute suspect
5e7ac70a4a042435b846a583454e28142783342cf8656adfe38bac59663cfc58,2014-06,Northumbria Police,Northumbria Police,-1.534365,54.898368,On or near Parking Area,E01008848,Sunderland 019C,Suspect charged
af13b6b668a5f3cd376e5b0c4a3f514dcf053a790827a62fd1791a7932b81cf4,2014-06,Northumbria Police,Northumbria Police,-1.612959,54.972619,On or near Nightclub,E01033543,Newcastle upon Tyne 024G,Suspect charged
500495ce5711f9f106b8f29b936ba9e944ac72a60b1ab8f19f05bb567a0bcf1a,2014-06,Northumbria Police,Northumbria Police,-1.662796,54.998279,On or near HIGHLAND ROAD,E01008377,Newcastle upon Tyne 008E,Suspect charged
7d4333b45a9d51ebd185c463a67953772d52024638bca711186761766fd3a5bf,2014-06,Northumbria Police,Northumbria Police,-1.612931,54.970714,On or near GROAT MARKET,E01033543,Newcastle upon Tyne 024G,Local resolution
fc0848116adc55ff91cb4fdc5dc6cc26a85830cb4a256a9129035754cc58957c,2014-06,Northumbria Police,Northumbria Police,-1.437459,54.992010,On or near TUDOR ROAD,E01008667,South Tyneside 002D,Offender given a caution
1f701c16778257efdf1e975199d649ecf84a5e101e70a3602ab47c34624bef90,2014-06,Northumbria Police,Northumbria Police,-1.577950,55.182634,On or near PARK ROAD,E01027529,Northumberland 010B,Investigation complete; no suspect identified
1c4336d240e365fe39568145c1f811031ed4d5fe4582ea8da1d1d8916b65782b,2014-06,Northumbria Police,Northumbria Police,-1.386732,54.903384,On or near DERWENT STREET,E01008836,Sunderland 016F,Offender given a caution
a5608dae4b7691bb3ad6f58045fb21fd8a6632928378cf220164a773994735bc,2014-06,Northumbria Police,Northumbria Police,-1.732199,54.949270,On or near WHINNEY CLOSE,E01008276,Gateshead 005D,Offender given a caution
33718956cd8c4e7431eaa55cc5343366a8b2cf5f2cf84597f55c4e66960acf03,2014-06,Northumbria Police,Northumbria Police,-1.381905,54.917126,On or near Shopping Area,E01008787,Sunderland 006B,Suspect charged
3fdafd8b6a9dd096ac9efa54dee5dbf3b92f2d550275ad8d1ac54f48120ba178,2014-06,Northumbria Police,Northumbria Police,-1.603791,54.969337,On or near QUAYSIDE,E01033548,Newcastle upon Tyne 023G,Suspect charged
78c9ff0d99d7c8852603be7eb45866ce3071963ef5d0df018ce3b469bb25de3e,2014-06,Northumbria Police,Northumbria Police,-1.560917,54.977529,On or near ROMAN AVENUE,E01008391,Newcastle upon Tyne 026E,Investigation complete; no suspect identified
37fe144a2f119774b8cc83ec571f7321081ce84f01c6affa49d93559d0d604b7,2014-06,Northumbria Police,Northumbria Police,-1.608313,54.974923,On or near Nightclub,E01008397,Newcastle upon Tyne 024C,Offender given a caution
85824b052ad178386929100be716892f4713532eb50191bda5519d076535871d,2014-06,Northumbria Police,Northumbria Police,-1.466484,54.838500,On or near BURNS AVENUE SOUTH,E01008717,Sunderland 034D,Offender given a caution
002fd9742dfae2b8ef6256b6d56b662da1d8100f4848a1a263c9eb0b6896fba9,2014-06,Northumbria Police,Northumbria Police,-1.466348,55.025722,On or near Hospital,E01008556,North Tyneside 013C,Suspect charged
ce40ff931aea640aeabdfbb2cdd12d5d4f2feed32b1d13e6f20cf8a2487f93a5,2014-06,Northumbria Police,Northumbria Police,-1.432104,54.958358,On or near COPLEY AVENUE,E01008689,South Tyneside 019B,Suspect charged
169c9b0383f925da4fd3d87c3ac372645e88958e4a5fcf6063398b8cf48c7404,2014-06,Northumbria Police,Northumbria Police,-1.586985,54.976757,On or near Petrol Station,E01008304,Newcastle upon Tyne 026C,Suspect charged
46b3756d6ce9179c079f658a9f5f9d717cc86f99fbc3a9424b8daacb6182a89f,2014-06,Northumbria Police,Northumbria Police,-1.699590,54.988311,On or near HARLE CLOSE,E01008330,Newcastle upon Tyne 015G,Offender given a caution
793a79770632bbb7ff47703fe9d5854d399f5623f185dff89499612e05d104ac,2014-06,Northumbria Police,Northumbria Police,-1.523114,54.949259,On or near WARDLEY COURT,E01008286,Gateshead 014C,Suspect charged
daa5b9803976f455fd883d6402444a4f2772d1800a2911f7e5e3c05742a0e730,2014-06,Northumbria Police,Northumbria Police,-1.376995,54.927004,On or near NEALE STREET,E01008728,Sunderland 002D,Suspect charged
74573ca71b52caa1d5c0d49f9f5f601a9f7f740b631891fa9de3d330861e9f78,2014-06,Northumbria Police,Northumbria Police,-1.659965,54.976273,On or near Petrol Station,E01008334,Newcastle upon Tyne 029D,Offender given a caution
08d6ebcc01df621d1a6359f016f34c344661b5f0597c3a57750c2202b9b8526a,2014-06,Northumbria Police,Northumbria Police,-1.620211,54.972309,On or near STOWELL STREET,E01033543,Newcastle upon Tyne 024G,Suspect charged
3de11319567249950a5b39e8383ec36fa7fbc9f774dad6a83c51f91c8d0b3d97,2014-06,Northumbria Police,Northumbria Police,-1.441049,54.970980,On or near PRIMROSE AVENUE,E01008594,South Tyneside 011D,Suspect charged
a98dc58bf4c6dac732b47a2d38936eaf483326359faaf8d962391a62d3369d6e,2014-06,Northumbria Police,Northumbria Police,-1.668240,55.013032,On or near KINGSTON PARK AVENUE,E01008294,Newcastle upon Tyne 001A,Offender given a caution
8ef36dca5e966ecfe5691c05cadf5fd02b6e6f0095c545819bc463ea131c45b4,2014-06,Northumbria Police,Northumbria Police,-1.667079,55.011618,On or near Shopping Area,E01008294,Newcastle upon Tyne 001A,Offender given a caution
1cdcd69b2b7db96d07ef1a949f88ace752ecbb81f0744c379477a5afc0558dd8,2014-06,Northumbria Police,Northumbria Police,-1.630670,55.131378,On or near OAKDALE,E01027521,Northumberland 021D,Suspect charged
b4a26aebd1adc05e5df81dc538cd0d90182067a929a1980daf198c9c0716d45f,2014-06,Northumbria Police,Northumbria Police,-1.719610,54.954517,On or near PARKSIDE AVENUE,E01008280,Gateshead 004E,Suspect charged
233b22db65266169be5e38436251bb6cd6fd37517a17fe947fbe4e286447a194,2014-06,Northumbria Police,Northumbria Police,-1.386034,54.904180,On or near VINE PLACE,E01008703,Sunderland 013B,Suspect charged
167ade80b6a7345f51caa01fb4e767abc6170418b61aa14c2535e279c2208d31,2014-06,Northumbria Police,Northumbria Police,-1.612740,54.974308,On or near Shopping Area,E01008397,Newcastle upon Tyne 024C,Suspect charged
2a14f7122efe9d25eb20d772becc2507a9ad73dcc7a4e42e96b03e5ed3ab44dc,2014-06,Northumbria Police,Northumbria Police,-1.535133,54.991488,On or near Supermarket,E01008536,North Tyneside 030C,Offender given a caution
e8f52e0e5992e43733310630acb76814656b25968ed2ac3478180f99a271ee84,2014-06,Northumbria Police,Northumbria Police,-1.659965,54.976273,On or near Petrol Station,E01008334,Newcastle upon Tyne 029D,Suspect charged
a103cb6ccdf4709903486eb314f493f9a5e8ac5641d41e29adb779a8974d54b6,2014-06,Northumbria Police,Northumbria Police,-1.609527,55.009200,On or near CHRISTON CLOSE,E01008354,Newcastle upon Tyne 005B,Unable to prosecute suspect
0938681adb612ada95c677327760645435c8140b984309577949d28abc4f8594,2014-06,Northumbria Police,Northumbria Police,-1.445541,55.042891,On or near YORK ROAD,E01008584,North Tyneside 006A,Offender given penalty notice
34cc380fff04c63b58f9b69eca44591171572edec6bd51d06dcd425a27648d67,2014-06,Northumbria Police,Northumbria Police,-1.563189,55.182618,On or near HAWTHORN ROAD,E01027539,Northumberland 010C,Suspect charged
c87aff2facbe509ed79cee69806a5c4002bdda3b83a27bd0d4be3e2164f52f23,2014-06,Northumbria Police,Northumbria Police,-1.611154,54.975165,On or near LISLE STREET,E01008397,Newcastle upon Tyne 024C,Suspect charged
9d428fdd904f42b69d0ec95a6c0111f1bd02b067c5c90ac6c0996587cbfdeebd,2014-06,Northumbria Police,Northumbria Police,-1.611977,54.974045,On or near Shopping Area,E01033543,Newcastle upon Tyne 024G,Suspect charged
6729b4e88907e1b2ddde6b4c5567df4ef12d6941b8c2a3635bb732e3d1642784,2014-06,Northumbria Police,Northumbria Police,-1.586985,54.976757,On or near Petrol Station,E01008304,Newcastle upon Tyne 026C,Suspect charged
cde1394e0aed3d6cc6d551b076158bcf41a38485b8d15bb6834945308fdc23b1,2014-06,Northumbria Police,Northumbria Police,-1.433191,54.986535,On or near DACRE STREET,E01008664,South Tyneside 002A,Suspect charged
4b8d7487377f3f541e4ec5b804ca7a90480bc4dfe993a006af12c156eed727bb,2014-06,Northumbria Police,Northumbria Police,-1.423623,54.993392,On or near LADYSMITH STREET,E01008595,South Tyneside 001A,Suspect charged
a5e7ea8a6ce259a70d61183025cb8b9f407bac3b2a57e55e02ea10269e03e510,2014-06,Northumbria Police,Northumbria Police,-1.423623,54.993392,On or near LADYSMITH STREET,E01008595,South Tyneside 001A,Suspect charged
2bd523ed99720a7e82cd706dd3bb7df96e31a31f03b5d45ca372daa17564e686,2014-06,Northumbria Police,Northumbria Police,-1.423808,54.996844,On or near BELGRAVE TERRACE,E01008596,South Tyneside 001B,Suspect charged
c10fe484a37b01a637ea8ce542ced62046b1623f7c284c3df0f47e8b89d11924,2014-06,Northumbria Police,Northumbria Police,-1.603970,55.285673,On or near SWARLAND TERRACE,E01027444,Northumberland 008B,Suspect charged
9a1e68d3056f4edd37499df280d8de91116a19aff3a024808e7eb2a6ce582095,2014-06,Northumbria Police,Northumbria Police,-1.586479,55.085300,On or near Pedestrian Subway,E01027409,Northumberland 029B,Suspect charged
6c0124d94f1c478ea6632d9664ba12950747f36a76ce56cde0ae4f69d90c4479,2014-06,Northumbria Police,Northumbria Police,-1.466348,55.025722,On or near Hospital,E01008556,North Tyneside 013C,Suspect charged
